,Image,Classification,DateTime,Latitude,Longitude,Altitude
257,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4274.HEIC,Physical Objects,05/06/2023 13:30,10.76899722,106.7018194,10.39362717
258,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4275.HEIC,Physical Objects,05/06/2023 13:30,10.76895833,106.7017833,10.96057902
259,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4276.HEIC,Physical Objects,05/06/2023 13:30,10.76895556,106.701775,10.8687848
260,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4278.HEIC,Physical Objects,05/06/2023 13:30,10.76883611,106.7016667,10.32521001
261,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4279.HEIC,Physical Objects,05/06/2023 13:30,10.76878333,106.7016306,10.18806443
262,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4280.HEIC,Physical Objects,05/06/2023 13:30,10.76877778,106.7016222,10.51359523
263,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4281.HEIC,Physical Objects,05/06/2023 13:30,10.76875,106.701575,9.938633574
264,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4282.HEIC,Physical Objects,05/06/2023 13:31,10.76868611,106.7015444,9.614550917
265,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4283.HEIC,Physical Objects,05/06/2023 13:31,10.76864444,106.7014917,9.629658452
266,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4285.HEIC,Physical Objects,05/06/2023 13:31,10.768625,106.7014611,9.660041301
267,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4287.HEIC,Physical Objects,05/06/2023 13:31,10.76858889,106.7014167,10.5021187
268,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4288.HEIC,Physical Objects,05/06/2023 13:31,10.76855,106.7013778,10.31022437
269,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4289.HEIC,Physical Objects,05/06/2023 13:31,10.76854444,106.7013778,10.87424734
270,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4290.HEIC,Physical Objects,05/06/2023 13:31,10.76848333,106.701325,9.723279649
271,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4291.HEIC,Physical Objects,05/06/2023 13:31,10.76843056,106.7012639,9.591209173
272,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4292.HEIC,Physical Objects,05/06/2023 13:31,10.76840556,106.701225,9.873440285
273,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4296.HEIC,Physical Objects,05/06/2023 13:32,10.76826111,106.7009972,10.318445
274,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4299.HEIC,Physical Objects,05/06/2023 13:32,10.76826111,106.7009417,10.19256277
275,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4300.HEIC,Physical Objects,05/06/2023 13:32,10.76818056,106.700875,9.903108128
276,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4301.HEIC,Physical Objects,05/06/2023 13:32,10.76816944,106.7008528,10.84401676
277,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4303.HEIC,Physical Objects,05/06/2023 13:33,10.76815556,106.7006139,15.14431405
278,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4304.HEIC,Physical Objects,05/06/2023 13:33,10.76824722,106.7006083,16.18825953
279,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4305.HEIC,Physical Objects,05/06/2023 13:33,10.76831944,106.7006,15.42123063
280,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4306.HEIC,Physical Objects,05/06/2023 13:33,10.768425,106.7005611,10.4445617
281,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4309.HEIC,Physical Objects,05/06/2023 13:33,10.76857222,106.7004306,10.62052534
282,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4311.HEIC,Physical Objects,05/06/2023 13:34,10.76868056,106.7003639,10.7582095
283,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4313.HEIC,Physical Objects,05/06/2023 13:34,10.76881944,106.7002333,11.42717367
284,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4317.HEIC,Physical Objects,05/06/2023 13:34,10.76906944,106.7001194,10.90629731
285,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4318.HEIC,Physical Objects,05/06/2023 13:34,10.76911111,106.7000806,11.14650473
286,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4319.HEIC,Physical Objects,05/06/2023 13:34,10.76918056,106.7000278,10.40560445
287,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4320.HEIC,Physical Objects,05/06/2023 13:35,10.76928889,106.6999667,10.85149526
288,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4322.HEIC,Physical Objects,05/06/2023 13:35,10.76929444,106.6999583,10.47790087
289,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4323.HEIC,Physical Objects,05/06/2023 13:35,10.76932222,106.6999194,10.45819678
290,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4324.HEIC,Physical Objects,05/06/2023 15:18,10.76946944,106.7000194,16.78792977
291,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4325.HEIC,Physical Objects,05/06/2023 15:18,10.76948611,106.6999889,14.64214733
292,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4326.HEIC,Physical Objects,05/06/2023 15:18,10.76949722,106.6999972,15.79903818
293,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4328.HEIC,Physical Objects,05/06/2023 15:18,10.76957222,106.7000806,21.17800554
294,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4329.HEIC,Physical Objects,05/06/2023 15:18,10.76962222,106.70015,11.13820414
295,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4331.HEIC,Physical Objects,05/06/2023 15:19,10.76973333,106.7002639,11.60786112
296,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4332.HEIC,Physical Objects,05/06/2023 15:19,10.76979444,106.7003167,11.24135831
297,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4333.HEIC,Physical Objects,05/06/2023 15:19,10.76986944,106.7003778,11.43566869
298,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4334.HEIC,Physical Objects,05/06/2023 15:19,10.769925,106.700425,10.67465151
299,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4335.HEIC,Physical Objects,05/06/2023 15:19,10.76998611,106.7005,11.28049308
300,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4336.HEIC,Physical Objects,05/06/2023 15:19,10.77003611,106.7005472,10.96385586
301,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4337.HEIC,Physical Objects,05/06/2023 15:19,10.77006667,106.7006,11.09632908
302,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4339.HEIC,Physical Objects,05/06/2023 15:20,10.77013611,106.7006694,11.77647728
303,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4340.HEIC,Physical Objects,05/06/2023 15:20,10.77018611,106.7007306,11.34674503
304,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4341.HEIC,Physical Objects,05/06/2023 15:20,10.77021389,106.7007917,11.15034989
305,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4343.HEIC,Physical Objects,05/06/2023 15:20,10.77035556,106.7008583,11.09753792
306,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4344.HEIC,Physical Objects,05/06/2023 15:20,10.77043056,106.70095,10.58785103
307,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4345.HEIC,Physical Objects,05/06/2023 15:21,10.77049167,106.7010333,10.60486139
308,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4346.HEIC,Physical Objects,05/06/2023 15:21,10.77053056,106.7010417,10.67426951
309,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4347.HEIC,Physical Objects,05/06/2023 15:21,10.77059722,106.7010639,9.919433547
310,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4348.HEIC,Physical Objects,05/06/2023 15:21,10.77057778,106.7012333,10.43471254
311,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4353.HEIC,Physical Objects,05/06/2023 15:22,10.77030833,106.7014917,11.10920205
312,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4355.HEIC,Physical Objects,05/06/2023 15:22,10.77023056,106.7015389,11.5927989
313,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4356.HEIC,Physical Objects,05/06/2023 15:22,10.77017778,106.7015694,11.29463704
314,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4357.HEIC,Physical Objects,05/06/2023 15:22,10.77011944,106.7015833,11.33331959
315,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4358.HEIC,Physical Objects,05/06/2023 15:22,10.770075,106.7016056,11.20529434
316,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4362.HEIC,Physical Objects,05/06/2023 15:22,10.76986667,106.7017139,11.10644343
317,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4363.HEIC,Physical Objects,05/06/2023 15:22,10.76979722,106.7017444,10.80431399
318,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4364.HEIC,Physical Objects,05/06/2023 15:22,10.76972778,106.7017583,10.4829244
319,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4365.HEIC,Physical Objects,05/06/2023 15:23,10.76966667,106.7017972,9.990487209
320,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4367.HEIC,Physical Objects,05/06/2023 15:23,10.76950278,106.7018361,9.69923183
321,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4368.HEIC,Physical Objects,05/06/2023 15:23,10.76943889,106.701875,9.946142799
322,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4369.HEIC,Physical Objects,05/06/2023 15:23,10.76937222,106.7019056,9.589398245
323,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4370.HEIC,Physical Objects,05/06/2023 15:23,10.76931389,106.7019194,9.67954358
324,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4372.HEIC,Physical Objects,05/06/2023 15:23,10.76921667,106.7019417,10.17834739
325,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4373.HEIC,Physical Objects,05/06/2023 15:24,10.76905,106.7018972,10.53296146
326,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4414.HEIC,Physical Objects,05/06/2023 15:27,10.76891389,106.7001722,11.14383595
327,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4416.HEIC,Physical Objects,05/06/2023 15:28,10.76900278,106.7001028,11.15603459
328,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4422.HEIC,Physical Objects,05/06/2023 15:28,10.76925278,106.6999667,10.67412561
329,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4423.HEIC,Physical Objects,05/06/2023 15:28,10.76929444,106.6999361,10.89414516
330,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4453.HEIC,Physical Objects,05/06/2023 17:11,10.76979167,106.7004,11.29838491
331,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4474.HEIC,Physical Objects,05/06/2023 17:14,10.7706,106.7013083,10.74457099
332,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4475.HEIC,Physical Objects,05/06/2023 17:14,10.77060833,106.7014,10.5664321
333,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4476.HEIC,Physical Objects,05/06/2023 17:14,10.77057222,106.7014167,11.0134584
334,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4477.HEIC,Physical Objects,05/06/2023 17:15,10.77046389,106.7014611,11.17347332
335,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4478.HEIC,Physical Objects,05/06/2023 17:15,10.77040833,106.7014778,11.02943042
336,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4479.HEIC,Physical Objects,05/06/2023 17:15,10.77031389,106.7014778,12.50026781
337,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4480.HEIC,Physical Objects,05/06/2023 17:15,10.77024444,106.7015139,11.7363534
338,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4481.HEIC,Physical Objects,05/06/2023 17:15,10.77020556,106.7015222,11.58925528
339,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4482.HEIC,Physical Objects,05/06/2023 17:15,10.77013056,106.7015444,11.3756023
340,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4483.HEIC,Physical Objects,05/06/2023 17:15,10.77008333,106.7015833,11.20512269
341,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4484.HEIC,Physical Objects,05/06/2023 17:15,10.77006667,106.7015917,11.53261787
342,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4485.HEIC,Physical Objects,05/06/2023 17:15,10.770025,106.7016139,10.7755464
343,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4486.HEIC,Physical Objects,05/06/2023 17:15,10.76999167,106.7016444,11.18071924
344,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4488.HEIC,Physical Objects,05/06/2023 17:16,10.76985833,106.7016972,11.16641445
345,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4489.HEIC,Physical Objects,05/06/2023 17:16,10.76978056,106.7017222,11.19465502
346,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4490.HEIC,Physical Objects,05/06/2023 17:16,10.7697,106.7017583,11.29161458
347,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4491.HEIC,Physical Objects,05/06/2023 17:16,10.76962778,106.7017833,10.71309423
348,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4493.HEIC,Physical Objects,05/06/2023 17:16,10.76951389,106.7018583,10.24606373
349,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4496.HEIC,Physical Objects,05/06/2023 17:16,10.76933889,106.7019361,11.34178545
350,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4497.HEIC,Physical Objects,05/06/2023 17:17,10.76924722,106.7019583,10.02021019
351,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4498.HEIC,Physical Objects,05/06/2023 17:17,10.76908611,106.7020417,9.372830484
352,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4499.HEIC,Physical Objects,05/06/2023 17:17,10.76903611,106.7019278,10.26566714
353,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4501.HEIC,Physical Objects,05/06/2023 17:17,10.76895833,106.7018139,11.09277748
354,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4502.HEIC,Physical Objects,05/06/2023 17:17,10.76893056,106.7017528,9.645287277
355,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4503.HEIC,Physical Objects,05/06/2023 17:17,10.76886944,106.7016972,10.06248644
356,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4504.HEIC,Physical Objects,05/06/2023 17:18,10.76883889,106.7016667,9.908809701
357,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4506.HEIC,Physical Objects,05/06/2023 17:18,10.76880278,106.7015833,9.591593661
358,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4507.HEIC,Physical Objects,05/06/2023 17:18,10.76874167,106.7015222,9.141933265
359,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4508.HEIC,Physical Objects,05/06/2023 17:18,10.76866111,106.7014917,9.665116191
360,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4509.HEIC,Physical Objects,05/06/2023 17:18,10.76860556,106.7014694,9.601600784
361,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4510.HEIC,Physical Objects,05/06/2023 17:18,10.76857778,106.7014694,9.713752566
362,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4511.HEIC,Physical Objects,05/06/2023 17:18,10.76853333,106.7014472,10.11986884
363,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4512.HEIC,Physical Objects,05/06/2023 17:18,10.76848611,106.7014083,10.14825148
364,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4513.HEIC,Physical Objects,05/06/2023 17:18,10.76847222,106.7013944,11.09498822
365,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4514.HEIC,Physical Objects,05/06/2023 17:18,10.76844444,106.7013472,9.950846092
366,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4516.HEIC,Physical Objects,05/06/2023 17:19,10.76838889,106.7011806,10.05933016
367,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4517.HEIC,Physical Objects,05/06/2023 17:19,10.76833333,106.7011417,9.841286405
368,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4518.HEIC,Physical Objects,05/06/2023 17:19,10.76828611,106.7010722,9.851733977
369,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4519.HEIC,Physical Objects,05/06/2023 17:19,10.76823889,106.7009806,9.793158661
370,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4520.HEIC,Physical Objects,05/06/2023 17:19,10.76821111,106.70095,10.07732627
371,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4521.HEIC,Physical Objects,05/06/2023 17:19,10.76814722,106.700875,10.04253991
372,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4522.HEIC,Physical Objects,05/06/2023 17:19,10.76800278,106.7007139,10.86801648
373,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4523.HEIC,Physical Objects,05/06/2023 17:20,10.768125,106.7006528,9.657095581
374,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4524.HEIC,Physical Objects,05/06/2023 17:20,10.76819444,106.7006222,10.56437041
375,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4525.HEIC,Physical Objects,05/06/2023 17:20,10.76823611,106.7006,10.55533874
376,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4526.HEIC,Physical Objects,05/06/2023 17:20,10.76828889,106.7005694,10.53382684
377,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4527.HEIC,Physical Objects,05/06/2023 17:20,10.76833889,106.7005472,10.67895
378,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4528.HEIC,Physical Objects,05/06/2023 17:20,10.76838333,106.7005222,11.06657321
379,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4529.HEIC,Physical Objects,05/06/2023 17:20,10.76845,106.7004694,11.63024735
380,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4530.HEIC,Physical Objects,05/06/2023 17:20,10.76849722,106.7004306,10.74356589
381,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4531.HEIC,Physical Objects,05/06/2023 17:20,10.76854167,106.7004083,10.82613065
382,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4534.HEIC,Physical Objects,05/06/2023 17:21,10.76861111,106.7003944,11.36307161
383,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4535.HEIC,Physical Objects,05/06/2023 17:21,10.76868333,106.7003472,10.59786623
384,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4536.HEIC,Physical Objects,05/06/2023 17:21,10.76873611,106.7003167,11.5928617
385,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4537.HEIC,Physical Objects,05/06/2023 17:21,10.76880556,106.7002861,11.39487274
386,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4538.HEIC,Physical Objects,05/06/2023 17:21,10.76883889,106.7002333,11.44876342
387,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4541.HEIC,Physical Objects,05/06/2023 17:21,10.76906667,106.7001111,10.86908439
388,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4542.HEIC,Physical Objects,05/06/2023 17:21,10.76910833,106.7000806,12.04472903
389,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4543.HEIC,Physical Objects,05/06/2023 17:22,10.76914444,106.70005,11.389995
390,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4544.HEIC,Physical Objects,05/06/2023 17:22,10.76916111,106.7000056,11.75989776
391,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4545.HEIC,Physical Objects,05/06/2023 17:22,10.76921111,106.699975,12.25487475
392,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4547.HEIC,Physical Objects,05/06/2023 17:22,10.769225,106.6999667,11.89933772
393,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4548.HEIC,Physical Objects,05/06/2023 17:22,10.76926111,106.6999583,11.74515364
394,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4607.HEIC,Physical Objects,05/06/2023 19:28,10.77046944,106.7014528,10.93507806
395,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4610.HEIC,Physical Objects,05/06/2023 19:29,10.77024444,106.7015389,10.58303632
396,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4669.HEIC,Physical Objects,05/06/2023 19:36,10.76914722,106.7000361,10.76405917
397,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4709.HEIC,Physical Objects,05/06/2023 21:33,10.77046111,106.7009806,10.9400429
398,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4714.HEIC,Physical Objects,05/06/2023 21:35,10.77046111,106.7014778,10.7470915
399,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4717.HEIC,Physical Objects,05/06/2023 21:35,10.77020556,106.7015139,11.64502258
400,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4726.HEIC,Physical Objects,05/06/2023 21:36,10.76974167,106.7017444,10.98771022
401,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4739.HEIC,Physical Objects,05/06/2023 21:38,10.76894722,106.701775,9.231393905
402,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4740.HEIC,Physical Objects,05/06/2023 21:38,10.76888333,106.7016833,9.620367803
403,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4741.HEIC,Physical Objects,05/06/2023 21:38,10.76887222,106.7016833,9.648843157
404,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4742.HEIC,Physical Objects,05/06/2023 21:38,10.76884722,106.7016611,10.00056542
405,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4743.HEIC,Physical Objects,05/06/2023 21:39,10.76876667,106.7016056,9.818581892
406,c:\Users\HP\Documents\PhilSA\road-classification\01 Road Use Classification\3. Physical Objects\IMG_4745.HEIC,Physical Objects,05/06/2023 21:39,10.76867222,106.7014917,9.409062864
